Clabels,ID
0,1675
2,3210
1,791
0,1806
1,697
3,171
4,2004
0,1620
4,2041
2,2822
0,1579
0,1535
2,2510
2,2847
3,160
1,1208
2,2724
4,2267
0,1808
2,2686
3,57
2,2460
3,298
2,3164
0,1623
0,1426
0,1546
2,3123
2,2988
3,201
0,1801
4,2087
3,173
0,1581
2,2753
0,1318
4,2155
4,1871
2,2988
2,3032
3,109
1,775
1,813
1,1021
2,2538
4,2036
3,75
0,1556
1,1106
1,656
2,3123
3,171
0,1569
2,3155
3,298
4,1913
3,298
0,1426
0,1426
3,257
2,2950
3,495
1,607
2,2640
3,476
4,2130
3,12
2,3186
0,1735
2,2440
3,74
2,2782
1,581
4,2357
2,3155
2,2493
4,2004
1,1131
0,1702
2,2877
0,1426
3,33
4,2065
2,2721
4,2427
1,1197
3,206
2,2475
1,803
0,1426
2,2704
4,1988
2,2830
1,1001
0,1339
0,1372
0,1438
0,1554
1,624
2,3155
3,171
1,685
1,1200
0,1372
4,2199
2,2755
4,2271
1,1189
4,2067
1,906
1,1153
4,2016
3,91
2,3132
1,855
4,1913
4,2004
3,190
0,1304
4,2405
4,2256
0,1582
3,239
2,2510
1,922
1,840
2,2939
2,2514
3,131
2,2822
0,1523
4,1970
2,2491
3,69
3,418
0,1304
1,1074
0,1280
4,1896
1,1021
3,349
2,2752
2,3073
2,2453
2,2636
0,1375
0,1633
2,3201
3,146
0,1440
4,1911
0,1301
1,772
3,411
4,2410
0,1490
4,2004
0,1458
4,1970
0,1730
1,1002
4,2020
2,2721
3,450
2,2510
0,1738
1,1015
3,13
1,656
1,654
2,2755
3,371
1,1058
3,198
4,1944
4,2065
3,171
4,2155
1,926
3,216
4,2130
0,1294
0,1487
4,1940
3,69
0,1280
0,1426
1,1148
0,1615
0,1547
0,1258
0,1479
0,1629
4,1860
3,298
2,3057
0,1426
4,2389
2,2877
1,1060
1,927
3,263
0,1592
1,684
0,1588
0,1343
2,3004
1,1021
3,69
3,69
0,1444
4,1998
4,2175
0,1715
2,2534
2,2756
4,1970
4,1970
0,1426
0,1730
0,1563
1,831
3,4
4,2255
3,69
2,2510
4,2255
2,2458
0,1771
3,69
3,73
3,69
4,1949
2,2461
4,2136
4,2036
1,589
1,1166
2,2809
3,253
2,3201
0,1449
2,2684
3,418
2,2787
4,1883
1,1123
4,2377
3,166
3,524
2,2962
4,2397
3,566
0,1234
0,1579
4,2005
2,3089
2,2510
2,3155
0,1411
2,3155
4,1994
3,28
3,69
2,3100
4,2062
0,1367
2,2510
0,1304
2,3201
1,1185
3,171
3,69
2,2573
0,1280
1,832
2,2721
4,2184
2,2640
4,1860
0,1411
0,1693
2,3041
3,60
2,2510
2,3201
0,1352
0,1693
3,198
3,69
3,69
1,733
2,2931
2,3011
4,2363
3,31
3,342
0,1801
3,22
1,1009
1,1123
3,316
2,3057
0,1426
3,425
1,1180
0,1543
0,1735
0,1506
3,198
0,1453
3,69
0,1318
2,2851
1,656
2,2691
4,1836
0,1426
4,2343
0,1795
4,2244
1,1183
4,2358
1,1076
3,497
4,2290
4,2256
4,2418
0,1546
0,1426
2,2510
2,2724
2,3139
0,1702
0,1426
1,905
2,2640
4,1889
2,2776
4,2004
3,298
2,2487
1,647
3,304
0,1482
3,198
1,1070
0,1426
2,2722
0,1382
4,2004
2,2802
3,574
1,987
4,2190
1,1050
3,257
1,775
4,2053
1,1044
2,2753
1,1128
2,2599
2,2502
0,1735
3,198
1,978
0,1767
1,927
2,2962
3,150
3,491
0,1349
0,1372
2,2966
2,2539
3,131
3,201
2,2974
4,2130
3,342
2,2659
4,2437
2,3053
1,927
0,1806
0,1546
2,2847
2,2510
4,2300
4,1970
0,1350
2,2753
4,2065
2,2458
0,1280
0,1695
1,637
4,2004
1,1211
4,1966
0,1426
3,172
4,2009
1,1023
0,1280
1,1107
0,1735
0,1753
1,733
3,257
4,2009
4,2020
3,154
4,2004
0,1746
2,2734
2,3073
2,2510
4,2199
2,2961
3,69
3,298
0,1312
1,1123
0,1371
3,392
3,275
0,1588
3,171
0,1546
1,948
0,1426
3,476
1,987
2,2971
1,656
1,1153
1,1085
0,1587
0,1304
3,69
2,2572
2,2976
0,1518
2,2472
2,2724
3,383
0,1376
2,2920
1,1123
4,2294
2,2828
2,2721
4,2004
0,1426
1,656
3,140
1,946
2,2890
3,263
1,1059
2,3002
2,2938
2,2510
1,1112
3,489
4,2000
4,1970
2,2752
2,2510
1,787
2,2726
2,2523
2,2755
2,2721
1,1145
0,1449
3,154
3,461
3,198
3,372
1,1131
2,2768
3,418
2,2724
2,3141
1,946
4,2053
3,572
0,1400
1,1184
0,1426
1,1056
0,1297
2,3085
0,1438
4,2391
3,141
2,2453
2,3124
2,3040
1,656
1,894
4,1980
4,1895
0,1616
4,2098
4,2198
2,2978
4,2255
3,171
3,160
3,298
2,3208
0,1539
0,1619
2,2721
1,852
1,868
1,1213
4,2308
3,302
4,1928
1,729
0,1735
1,1133
3,69
0,1500
3,33
4,2416
0,1426
4,2389
3,69
2,3003
3,81
4,1925
2,2510
2,2987
2,2748
2,2574
4,2206
3,186
3,160
0,1280
4,2357
0,1426
3,393
0,1633
2,2510
2,2480
3,120
2,2510
1,788
3,151
3,176
4,2337
0,1426
2,2510
2,3201
1,962
1,806
4,2009
2,3076
0,1532
4,2336
0,1476
2,2634
0,1354
1,1181
4,2376
2,2721
2,2563
0,1426
0,1536
2,2756
0,1806
0,1338
0,1426
2,3208
2,3129
0,1345
4,1970
0,1530
2,3036
4,2062
4,1944
2,2726
3,378
2,3045
3,488
0,1546
2,2510
2,2510
4,2004
3,181
4,2435
2,2840
2,2752
2,2519
0,1381
0,1337
2,2510
3,171
4,2164
3,346
4,2135
1,1106
0,1426
3,323
3,69
0,1259
2,2912
0,1439
2,3125
2,2967
0,1426
2,2453
4,1889
3,70
3,257
1,757
2,2452
4,2397
4,1831
2,2818
4,2009
2,2994
1,1059
4,2424
2,3201
3,171
2,2753
2,2847
3,33
1,1074
4,2019
3,45
1,1054
3,10
0,1270
1,1086
2,2894
2,2825
3,88
1,1021
0,1633
2,3129
2,2791
2,2639
2,3104
4,1965
1,663
4,1970
1,1021
2,3015
0,1712
2,2724
1,1123
1,687
4,2363
3,524
3,203
4,2138
0,1783
0,1735
0,1516
4,2072
2,2695
2,2510
3,571
1,1106
2,2733
2,2510
1,1141
0,1723
0,1426
0,1575
4,2168
1,891
4,2013
2,3043
4,2167
0,1746
3,324
2,2510
1,1165
4,2255
1,939
2,2510
0,1582
2,2510
2,2910
0,1232
3,476
3,169
3,314
1,1165
2,2539
0,1651
4,2223
4,1923
3,165
4,2131
2,3201
1,656
4,1970
4,2255
1,885
3,84
4,1958
2,2942
4,2009
3,383
4,2096
2,3037
1,1183
1,892
0,1715
1,901
4,2256
3,171
2,2510
0,1426
4,1970
4,2190
3,476
0,1582
2,2682
3,373
4,1885
1,1023
0,1328
2,2610
2,2898
1,1093
3,221
2,2453
2,2991
0,1426
0,1320
0,1633
2,2660
4,2004
0,1735
3,190
4,2004
0,1376
2,2758
0,1735
4,2255
2,2724
4,2124
3,33
3,39
2,2877
2,2510
4,2164
3,69
4,2402
0,1229
0,1735
0,1518
0,1582
3,42
3,155
4,2004
4,2312
3,328
3,540
0,1771
1,965
0,1571
1,600
4,1850
4,2410
2,3208
2,2979
4,1828
3,434
2,2742
3,257
2,2536
0,1376
0,1691
2,2729
2,2510
0,1633
4,1859
3,372
4,1877
0,1749
1,682
0,1746
2,2640
3,298
0,1345
1,1015
3,69
1,1059
4,2155
0,1735
0,1785
3,73
3,524
4,1896
2,3057
4,1961
1,763
4,2023
3,400
2,2573
3,210
0,1376
1,905
1,681
4,2314
2,3133
1,644
0,1228
0,1546
0,1735
4,2319
2,3155
1,600
4,2354
1,619
4,1970
0,1426
3,288
1,973
4,1970
2,2677
4,1943
4,2247
4,2004
4,2065
1,1157
2,3155
3,547
2,2724
4,1944
3,302
1,969
3,186
2,3057
4,2410
0,1384
0,1333
0,1633
1,1128
3,558
4,2387
4,1944
0,1678
4,2071
4,2379
4,2014
2,2573
3,464
2,2510
4,1970
1,1148
4,2155
2,2544
2,3201
4,1970
2,2721
3,18
0,1304
4,2155
2,2721
0,1426
3,198
3,418
2,3040
0,1574
0,1426
3,4
1,881
0,1402
4,1823
2,2663
2,2453
3,69
4,2281
0,1633
1,733
3,270
2,2458
0,1445
2,2877
1,1024
4,2434
1,655
3,573
2,2721
4,2155
0,1504
0,1426
3,298
0,1304
2,2917
3,195
4,2255
0,1490
2,3155
1,589
2,3083
2,2532
0,1280
4,2065
4,1822
3,298
2,3089
4,2062
1,982
0,1336
3,40
3,186
3,88
4,2076
4,2037
4,1899
2,2510
4,2377
2,2904
0,1546
4,1858
3,305
1,1209
2,2800
4,2354
1,1015
3,302
2,2737
1,656
0,1735
2,2724
4,1815
2,2769
3,359
4,2368
4,2227
0,1426
4,2118
4,2155
4,2298
3,268
0,1732
3,239
0,1280
2,2510
2,2453
1,1095
1,1147
3,69
4,1981
3,203
2,2525
3,77
3,294
4,2389
3,156
2,3011
0,1425
4,2182
1,1178
1,1074
4,2255
4,1994
0,1569
4,1854
2,2510
2,2943
0,1346
4,2004
4,2098
4,2065
3,171
1,756
3,69
0,1353
1,1046
3,349
2,3133
1,1106
0,1754
0,1541
2,2615
0,1627
4,2065
2,2510
0,1371
2,2875
1,1146
2,3188
4,2255
1,659
3,171
2,2721
2,2699
1,700
2,3201
4,2416
1,626
3,162
1,1072
0,1304
4,1818
4,2298
0,1582
3,282
4,1933
0,1806
2,2721
0,1633
4,1866
3,171
1,1189
4,2255
1,767
4,1970
1,1106
0,1813
4,2264
2,2897
4,2134
1,962
2,2510
2,3168
4,2248
2,2510
4,1861
2,2673
1,1023
0,1225
1,1123
0,1652
4,1994
2,2620
3,69
0,1752
1,605
1,1095
2,2510
0,1714
4,2392
4,1874
3,88
3,171
0,1801
3,18
2,3201
0,1522
4,2101
3,100
4,2380
2,3074
2,2863
4,2004
1,679
0,1345
3,483
2,2902
4,2065
3,69
2,2510
2,2806
1,879
1,589
2,2525
2,2515
0,1506
0,1426
4,2065
2,2645
2,2753
1,654
3,69
3,476
0,1341
2,3044
0,1677
0,1730
2,2585
1,871
4,2020
1,1034
1,1140
3,528
0,1324
3,171
3,171
4,2062
4,2004
3,384
4,2323
3,186
4,2158
4,2298
0,1371
0,1686
0,1250
2,2761
4,2409
1,699
0,1354
4,2338
4,2255
2,2478
0,1486
1,941
0,1447
0,1582
4,2022
3,34
4,2363
1,619
4,1981
3,246
1,987
0,1465
2,2724
4,2130
3,70
1,733
2,2510
0,1424
1,743
2,2780
4,2297
3,400
3,345
3,171
2,2865
0,1259
2,3090
2,2458
3,33
3,171
2,2461
3,186
3,186
2,2553
0,1633
4,2004
0,1806
0,1403
2,3094
3,121
3,191
3,276
0,1662
0,1779
3,69
1,1123
4,1970
3,445
1,1106
1,604
0,1435
0,1247
1,1019
4,2065
4,2255
0,1247
3,337
0,1546
2,2788
1,581
4,2354
1,829
1,1033
0,1801
4,2212
3,198
3,388
2,2808
3,372
2,2661
3,81
2,2738
2,2724
4,1833
2,3100
1,706
4,1981
4,2155
2,2461
0,1346
3,69
0,1678
0,1715
2,2456
0,1304
4,2020
0,1438
4,2024
2,3123
0,1371
0,1627
0,1678
0,1579
0,1735
0,1364
2,2510
0,1723
4,2016
4,2000
1,1106
4,2066
0,1746
3,70
2,3155
1,656
1,924
0,1426
0,1426
4,2016
2,3109
2,2912
2,3201
2,2461
2,2724
1,1105
1,871
4,1854
2,2510
2,2538
4,1932
1,912
1,763
1,583
0,1426
1,656
2,3146
3,227
0,1466
4,1981
4,2363
4,2016
2,2540
2,3090
0,1735
3,407
2,2510
1,672
4,2065
4,2004
0,1428
2,2817
2,3118
2,2452
2,2724
2,2753
1,676
1,656
1,675
3,364
1,1183
3,203
4,1966
3,500
3,423
0,1331
2,2721
4,2381
0,1740
0,1801
3,524
3,88
3,70
2,2442
3,474
4,1860
4,2053
2,2573
4,2117
3,69
2,2853
0,1703
2,2756
0,1371
0,1578
2,2703
1,1123
2,2756
2,2724
2,2752
1,1000
4,2004
2,2510
4,2002
2,2954
0,1571
3,198
2,3156
0,1680
2,2721
4,2065
3,76
4,2015
2,3058
1,1204
1,695
2,2583
1,617
2,2836
0,1547
4,1963
0,1720
4,2049
3,355
2,3155
2,2742
2,2510
2,2716
0,1462
2,3201
2,2669
3,429
0,1581
1,856
1,854
3,418
2,2461
0,1582
0,1426
0,1621
0,1426
1,1092
3,257
3,131
4,1892
0,1746
4,2255
4,1970
1,970
0,1730
1,763
3,113
1,1015
0,1345
4,1983
4,1836
2,2780
4,1828
0,1372
4,1889
2,2950
2,3179
0,1518
2,2721
3,69
3,186
1,763
4,2065
1,999
1,589
4,1935
4,1945
2,2721
0,1371
3,337
4,1970
2,3060
0,1568
3,88
4,1912
2,3171
1,1123
4,2380
4,2242
4,1889
2,2745
0,1715
3,298
0,1735
1,778
1,828
3,123
2,2510
3,69
2,2527
2,3140
0,1702
3,353
2,3130
1,666
2,2993
0,1633
4,1970
3,298
2,2966
0,1272
0,1732
0,1735
1,1123
1,1123
0,1735
3,507
2,3100
4,2437
2,2721
0,1770
4,2070
3,33
0,1438
4,2118
3,156
1,589
4,1984
3,408
4,2255
3,171
2,2510
0,1391
0,1518
1,622
1,1118
1,1021
2,2458
3,219
3,309
4,2366
4,1959
3,298
2,2676
2,2724
4,2155
2,3140
3,171
3,69
1,1116
0,1733
1,656
0,1688
1,1131
1,581
4,2009
0,1678
1,905
1,905
3,145
2,2756
0,1611
2,2510
0,1546
3,171
1,884
2,2646
1,1021
2,2918
2,2581
2,3096
2,2510
2,3155
2,3046
2,2590
2,2458
2,2742
0,1345
0,1723
4,1994
2,3115
1,1116
3,288
0,1426
0,1801
4,2004
4,2251
2,3191
1,768
3,198
2,2787
2,2573
4,2056
3,372
1,840
4,1970
0,1481
1,962
3,372
3,393
1,733
4,2043
2,2607
3,69
2,2889
2,2641
3,8
0,1426
0,1345
4,2255
4,2354
1,829
4,2155
2,2724
2,2955
1,975
4,2044
0,1426
3,406
0,1264
2,2853
4,2292
0,1376
2,2787
1,628
2,2721
3,90
0,1263
0,1411
2,2880
0,1537
3,501
3,57
3,263
3,489
2,2573
0,1812
0,1504
1,1204
4,2065
2,2808
4,2173
2,2510
1,737
4,2277
3,372
0,1546
4,2065
1,1045
2,2775
3,121
4,2155
4,2208
3,501
3,226
2,3201
4,2150
4,2307
2,2775
2,2643
0,1345
3,18
1,899
3,33
1,619
2,3042
1,826
3,330
1,1081
3,285
0,1569
0,1371
4,2352
0,1242
1,650
3,257
3,5
4,1987
3,298
0,1389
1,644
3,257
0,1447
0,1439
0,1504
0,1492
1,847
4,1970
1,922
4,2065
0,1702
0,1730
0,1730
3,33
1,1123
2,2627
3,298
0,1546
1,674
2,2818
0,1470
4,2032
3,298
2,2458
1,815
1,1183
4,1966
3,224
0,1735
3,149
2,3186
2,2504
4,2407
4,2391
2,2556
3,93
3,406
3,33
3,178
3,298
0,1807
2,2753
3,162
3,400
3,255
1,746
1,647
2,2495
4,1970
4,2065
4,2065
1,721
4,2004
1,948
0,1426
0,1426
4,2135
1,705
0,1411
1,699
2,3053
0,1530
0,1581
0,1510
2,2818
1,1183
2,2510
4,1970
3,60
4,2204
1,858
0,1426
0,1426
4,2317
2,3183
0,1304
3,45
0,1801
0,1704
1,763
3,293
1,644
1,1189
1,840
3,103
2,2725
4,2239
0,1715
0,1429
0,1629
1,1189
0,1426
1,709
1,883
2,2453
1,1079
1,1023
3,261
2,2510
4,2102
3,435
3,489
1,841
3,257
0,1723
2,2510
1,1084
3,69
3,111
