Clabels,ID,Shelves
3,1524,106546
2,187,529295
3,1275,4537
1,1079,4537
2,73,529295
0,2510,106546
0,2622,529295
4,2041,4483
3,1575,581514
3,1737,4537
0,2526,4483
3,1618,4536
1,714,4537
3,1413,4483
1,957,4537
3,1395,4483
3,1428,4537
1,1097,127175
1,1097,106546
2,482,529295
1,1030,4537
1,850,4537
4,2156,95987
4,1898,4483
1,1184,4538
0,2507,4483
0,2565,4483
3,1671,4483
3,1520,4483
4,2081,95987
2,74,4537
1,749,4537
1,933,4537
2,164,4537
4,2378,4537
4,2156,4483
0,2528,650659
2,219,522484
2,219,106546
2,376,529295
3,1236,4536
3,1380,106546
4,2256,106546
0,3136,4483
1,1048,4537
3,1519,581514
2,277,1229821
2,16,4537
0,2784,4537
4,2074,447913
4,2074,1229820
4,2074,1229821
2,68,1229817
2,68,1229821
0,2997,106546
3,1630,447913
1,1097,4537
1,1034,522484
1,1034,106546
2,563,4537
4,2157,4537
3,1708,522484
3,1708,106546
0,2510,3304195
0,2510,1229821
1,1047,4537
4,2272,95987
4,2272,522484
4,2272,106546
1,1047,4537
4,2075,1085065
4,2078,127175
0,2703,1229817
0,2703,1229821
4,2256,127175
3,1732,4537
4,2256,127175
4,2383,127175
4,2156,447913
4,2032,529295
2,276,4483
4,2204,4483
4,1990,106546
4,1990,522484
4,1990,127175
4,2091,4537
1,633,4538
2,142,95987
4,2126,4483
2,517,1225174
2,240,95987
3,1763,522484
3,1763,106546
3,1763,95987
4,2026,4537
1,797,4537
2,443,106546
2,443,522484
3,1592,4537
4,2103,4537
3,1650,4537
3,1806,4537
0,2577,4483
3,1653,581514
1,873,4483
1,951,4537
0,2997,4538
1,904,447913
1,1101,95987
2,529,4537
2,482,529295
4,2164,106546
4,2164,127175
1,1184,4537
2,187,529295
4,2041,4483
1,1134,4483
0,2510,3304195
0,2510,1229820
4,2103,4537
1,1097,4537
2,517,4537
0,2525,4483
4,2026,4537
3,1723,581514
3,1576,4537
3,1814,106546
2,173,4483
0,3093,5065
2,515,106546
4,2128,4537
1,854,4537
3,1370,106546
4,2350,106546
3,1611,447913
0,2564,529295
0,2510,95987
0,2510,4538
4,2462,581514
4,2331,4537
4,2370,106546
2,543,581514
0,3069,447913
0,3069,1229821
4,2078,1229817
4,2078,1229821
1,1079,106546
1,1079,95987
1,744,1071165
3,1739,106546
4,2074,1229821
4,2074,1229820
0,3069,4457
4,2383,4537
1,906,529295
0,3036,1229821
0,3036,1229817
0,3036,447913
1,1125,4537
0,2465,4537
0,3046,127175
2,149,106546
2,149,127175
0,2997,106546
0,2528,62056
0,3011,581514
2,442,650659
1,997,4537
0,3069,1229817
0,3069,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229820
0,2510,1229819
2,184,4483
2,68,1180168
3,1806,4483
3,1745,1070524
3,1264,1229819
2,184,4483
3,1365,4537
0,2997,106546
4,2324,447913
1,1079,106546
0,2591,522484
0,2591,106546
0,2591,127175
3,1311,1229821
3,1311,447913
0,2922,650659
3,1697,1229817
4,1984,4537
4,1984,581514
2,244,4483
0,3050,4537
2,543,581514
2,442,581514
3,1425,1229821
3,1425,447913
1,637,106546
1,637,522484
4,1990,522484
4,1990,106546
4,1990,127175
0,2812,95987
2,421,4483
0,3028,4537
0,2533,106546
4,1984,4537
4,1984,581514
2,184,4483
2,184,4483
2,184,4483
2,323,529295
0,2712,4537
3,1674,4483
0,2694,4483
0,2706,581514
3,1277,1085065
3,1300,4483
1,634,4483
4,2026,4537
4,2202,4483
3,1428,4483
4,1984,581514
4,1853,4483
3,1502,3304195
3,1502,1229820
1,1079,106546
1,1079,95987
4,2095,581514
4,2156,447913
1,1063,4537
0,3036,1229821
4,1990,106546
2,184,4483
3,1334,4538
3,1495,95987
3,1495,447913
3,1495,1229820
3,1495,1229825
1,903,4483
3,1440,4537
4,1990,522484
4,1990,106546
4,1990,127175
4,2074,1180168
4,1901,4483
2,68,1180168
1,1097,4537
3,1396,522484
3,1396,106546
1,1079,4537
0,2510,95987
0,2510,522484
0,2510,106546
0,2510,106546
0,2510,522484
3,1769,447913
4,2370,106546
2,76,4483
2,371,4537
0,2737,1229820
0,2737,1229821
4,1956,4537
0,3043,4537
2,68,1180168
3,1497,4483
1,682,4537
2,481,4537
4,2026,4537
2,552,106546
3,1260,4537
0,2570,95987
2,68,4537
3,1245,4538
1,1101,95987
1,1179,4537
3,1627,4538
4,1941,4538
1,1128,529295
1,668,5065
2,68,1229817
0,3129,3304195
0,3129,1229821
0,3129,1229820
0,3135,4483
3,1530,4537
0,2510,95987
0,2510,650659
0,2510,1070524
2,61,4537
2,68,1229821
0,2510,522484
2,184,4483
4,1860,4536
2,173,4537
4,1919,4483
4,1852,447913
2,345,522484
0,2747,581514
2,58,4483
2,58,4537
1,1069,106546
4,2448,581514
3,1812,4537
4,2431,4537
1,1000,4537
0,3069,1180168
4,2032,529295
3,1673,95987
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,1079,4537
1,823,95987
1,823,1225174
0,2717,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
2,287,4483
1,885,4483
0,2600,4537
4,2443,4537
3,1428,4537
3,1327,529295
4,1990,106546
0,2814,522484
0,2814,106546
0,2814,127175
3,1340,4537
3,1737,4537
1,573,581514
1,1162,4537
4,2078,1180168
0,3069,4457
4,2078,3304195
4,2078,1229820
1,903,4483
2,558,447913
2,558,1229821
0,2528,650659
3,1811,4483
2,335,522484
2,335,4483
2,173,4537
3,1428,4483
0,2594,4537
1,634,529295
3,1737,4537
3,1502,1229817
4,1843,4537
0,2706,581514
1,1094,4483
0,2510,1229817
0,2510,3304195
0,2510,1229821
4,2137,529295
3,1354,4483
1,1097,4483
2,554,4537
3,1745,650659
0,3095,4537
4,2204,1070524
3,1257,4483
0,2510,522484
0,2510,106546
0,3046,529295
0,3046,106546
0,2591,95987
1,726,4537
0,2706,581514
0,2887,4483
0,3069,1229817
1,850,1070524
0,2510,3304195
0,2510,1229821
2,68,1229817
2,68,1229821
0,2761,1070524
0,2706,581514
3,1430,4483
3,1745,447913
3,1428,4483
3,1694,106546
1,683,581514
0,2874,581514
3,1497,522484
2,552,529295
3,1747,127175
2,244,4483
0,2510,3304195
0,2510,1229821
3,1428,4483
1,1079,4483
2,287,4483
2,244,4483
3,1264,1084835
1,671,4537
4,2037,4537
0,2676,95987
0,3085,106546
0,3085,4483
2,482,529295
2,2,4537
0,2510,3304195
0,2510,1229821
0,2510,1180168
0,2510,1229817
3,1467,4537
0,3069,1229817
0,3113,95987
0,3011,1071165
1,599,4483
4,1884,4483
4,1884,4537
4,2037,4483
2,68,4538
4,2367,529295
4,1871,529295
4,1902,1070524
2,551,4537
0,2703,447913
0,3069,1229821
3,1257,1084835
3,1289,4483
1,641,581514
2,244,4483
0,2622,529295
1,808,522484
0,3053,4483
4,2133,4537
2,318,4537
3,1806,4537
2,16,4537
0,2706,581514
4,2026,4537
0,3069,1180168
0,3069,1229821
0,3069,1229820
4,2369,581514
3,1380,106546
4,2026,4537
2,47,581514
4,2302,4538
2,68,1084835
0,2510,4483
0,3069,95987
3,1436,95987
4,2041,4483
2,244,4483
4,1996,1085065
2,345,529295
1,850,581514
0,3063,4537
4,1970,522484
4,1970,106546
4,1970,127175
0,2732,581514
4,2074,447913
4,2074,1229817
4,2074,1229821
4,2074,3304195
3,1645,95987
2,68,1229817
4,1877,4537
2,215,4483
0,3129,447913
1,1150,4537
3,1723,581514
4,2337,447913
3,1814,4483
1,1056,529295
0,2570,447913
4,2116,4483
1,1184,4537
0,2510,1180168
1,850,4537
4,2032,529295
2,244,4483
4,2026,4537
1,866,4537
2,344,4483
0,2538,4536
2,229,95987
4,2430,447913
4,2386,4537
0,3095,4537
0,3069,95987
0,3099,4483
4,2195,4537
2,27,4537
3,1658,650659
2,244,4483
4,2254,106546
0,3129,447913
0,3129,1229817
0,3129,1229821
1,858,4536
4,2217,4537
4,2092,529295
2,168,4483
0,2796,4483
0,2506,447913
1,892,4538
1,809,4537
3,1537,581514
2,360,4537
1,577,4537
0,2653,1229821
2,339,62056
2,303,581514
1,799,4483
3,1294,447913
4,2037,4537
4,2177,106546
3,1340,4537
1,1101,95987
3,1459,5065
4,2026,1070524
4,2026,4537
4,1990,522484
4,1990,106546
4,1990,127175
3,1340,4537
2,371,4537
2,277,1229825
3,1732,4537
1,1079,4537
0,2930,1084835
3,1355,106546
0,2548,4483
2,68,1229819
4,2256,529295
4,2026,4537
1,1052,522484
3,1387,4483
4,2172,106546
4,2172,127175
2,74,4537
3,1428,4483
1,1071,4483
4,2089,4483
0,2510,106546
0,2510,4483
2,165,4483
3,1289,4483
2,398,4537
0,2622,529295
1,1184,4537
3,1529,581514
0,2736,4537
4,2256,127175
3,1718,1229821
3,1718,1180168
1,1000,4537
4,2237,4538
3,1279,4483
4,2026,4537
4,2251,4536
1,808,4537
1,850,4537
4,1990,95987
3,1753,1229817
0,2570,3304195
0,2570,1229820
0,2757,4536
2,58,4537
2,58,4483
2,418,581514
2,418,4537
4,2000,4483
1,601,4536
3,1412,95987
2,173,4537
4,2103,4537
4,2026,4537
1,656,4483
3,1557,581514
0,2685,1229820
4,2296,4537
2,363,4538
0,2779,447913
1,633,4538
0,2751,447913
0,2594,4536
3,1378,4538
1,1019,529295
2,4,522484
2,4,127175
2,4,106546
0,2732,581514
1,714,4537
4,2160,106546
4,2160,522484
1,1079,4483
1,768,4483
0,2944,4483
1,1003,4537
0,2510,3304195
0,2510,1229821
4,1897,4483
2,173,4537
3,1428,4483
3,1723,581514
4,1901,4537
4,2279,4483
2,371,4537
2,173,4537
4,2195,4537
0,2786,447913
2,383,4537
0,3129,1180168
4,2343,4537
4,2081,4536
0,3069,1229821
0,2538,4536
2,499,106546
0,3011,581514
0,3011,4537
4,1984,581514
0,3135,4483
2,244,4483
4,2415,4538
3,1380,106546
3,1380,127175
0,3069,127175
0,2749,95987
2,184,4483
4,2342,4483
3,1764,529295
3,1577,4537
4,2179,4537
2,95,4537
2,339,581514
3,1435,4537
2,15,4483
4,2380,4537
3,1737,4483
4,2448,581514
0,2868,4538
2,476,127175
4,2156,95987
2,244,4483
3,1287,581514
4,2195,4537
3,1635,4483
2,178,4483
2,175,522484
2,175,106546
2,175,127175
2,142,1229821
2,425,4537
3,1346,581514
4,2195,4537
2,197,4537
4,2093,581514
3,1453,4537
4,2156,4537
0,2703,1229817
0,2703,1229821
2,136,4537
0,2510,1229817
0,2510,3304195
0,2510,1229821
3,1428,4537
3,1653,581514
2,68,1229817
2,68,95987
0,2883,4483
0,2518,447913
1,1037,4483
1,782,4483
3,1542,95987
3,1281,529295
0,2727,4537
0,2706,581514
0,3135,4483
0,3069,1229817
2,103,106546
2,103,522484
4,1901,4537
4,1990,4483
2,68,1229821
3,1745,650659
1,884,4483
0,2784,4537
2,173,4483
4,1950,4483
2,68,3304195
2,68,447913
2,68,1229821
1,874,4483
3,1436,95987
3,1646,522484
3,1646,127175
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,2706,581514
4,2315,4537
0,2570,4537
2,58,4537
3,1282,4537
3,1775,4537
3,1567,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
2,276,4483
0,2703,447913
0,2703,1229820
0,2894,4483
4,2103,4537
4,2122,4538
4,2023,4483
4,1871,529295
4,2103,4537
2,68,1084835
4,2137,529295
4,2456,4537
2,513,5065
0,2510,1229821
0,2510,447913
0,2510,1229817
1,808,4483
3,1444,4537
3,1489,522484
3,1489,106546
3,1489,127175
3,1354,4483
0,2538,4536
1,992,127175
1,768,447913
2,68,3304195
3,1701,106546
2,294,4483
2,68,1180168
4,2109,95987
3,1712,4483
2,68,1229817
4,1897,4483
0,2510,3304195
0,2510,1229821
4,2156,447913
4,2156,1229820
0,3095,4537
1,1097,650659
0,2537,1180168
0,3032,4537
0,2570,1229821
4,1940,529295
1,1110,106546
4,1897,4483
1,1097,106546
4,1990,106546
0,2510,3304195
0,2510,1229821
0,2505,447913
3,1317,4537
4,1848,95987
4,2256,127175
1,712,4537
2,244,4483
2,244,4537
0,2510,3304195
0,2510,1229820
2,156,1229821
0,2542,106546
0,2465,4537
1,1006,447913
4,1860,4536
4,1860,4537
4,2448,4537
0,3112,106546
4,2292,529295
2,482,529295
0,2915,4537
0,2786,1229821
4,2078,1180168
2,68,447913
2,563,4537
2,173,4537
4,2137,529295
1,1081,4483
4,2032,529295
0,3136,4483
0,2537,4483
2,486,529295
0,2875,1070524
3,1446,4537
0,2510,522484
0,2510,106546
4,2074,1229821
4,2074,1229817
2,68,1229821
4,2087,447913
0,3129,3304195
0,3129,1229820
3,1745,581514
4,2118,522484
4,2118,127175
4,2026,4537
4,2177,127175
4,2177,529295
4,2367,529295
1,1097,4483
2,78,4537
3,1628,447913
2,79,4537
4,2045,4483
2,511,4537
3,1628,1229820
3,1628,447913
3,1628,1229821
1,1071,4483
0,2615,106546
3,1666,4537
0,2736,4537
4,2137,529295
4,2015,447913
1,1162,581514
3,1460,4536
0,2780,106546
4,2059,4537
0,2785,4537
4,2412,4537
3,1567,529295
0,2928,581514
3,1428,4537
0,2995,522484
0,2995,106546
1,1184,4537
1,903,4483
4,2081,4536
2,517,4537
0,3036,581514
0,2598,1071165
0,2510,1180168
1,755,522484
1,755,95987
1,755,127175
3,1653,4536
0,2578,4537
2,152,650659
1,716,522484
1,716,106546
1,716,127175
2,244,4483
0,3095,4537
4,2137,529295
1,1018,4537
0,3011,581514
4,2103,4537
4,2068,106546
4,2068,127175
1,1168,447913
1,756,4537
2,567,127175
2,567,4457
2,567,648819
4,2026,4483
0,3069,3304195
0,3069,1229821
0,3069,1229820
2,442,581514
4,2195,4483
2,68,1229817
0,3129,3304195
0,3129,1229820
0,3129,3304195
0,3129,1229820
4,1967,4483
4,1990,581514
1,908,1229821
1,1079,4537
3,1425,3304195
3,1425,1229821
0,3129,1180168
4,2216,4538
0,3129,447913
0,3129,1229821
0,2510,3304195
0,2510,4537
0,2510,95987
0,2510,522484
2,74,4537
1,624,106546
2,171,4536
3,1428,581514
0,2510,3304195
0,2510,1229821
1,1113,4536
3,1624,4483
0,2510,522484
0,2510,106546
0,2510,95987
2,47,581514
3,1826,4483
3,1679,4537
4,2026,4537
3,1328,447913
3,1613,4537
2,563,4537
2,68,1229821
2,187,529295
0,3069,1229817
2,234,4483
1,599,4483
3,1428,4538
2,106,1085065
4,2156,4537
0,2784,4537
2,68,447913
2,524,4483
1,595,4537
2,495,4537
0,2540,62056
0,2570,4538
3,1737,4483
4,1856,529295
4,2078,1229817
4,2078,1229821
2,180,95987
0,2761,1070524
0,2703,447913
0,2703,1229821
0,2811,529295
2,442,581514
2,563,4483
0,2695,4483
0,2510,95987
1,734,650659
4,2090,4537
3,1820,4483
0,3006,106546
0,3006,127175
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,3129,1229817
0,3129,1229821
0,3122,127175
3,1348,4537
3,1341,106546
3,1635,4483
1,756,4537
4,1925,4483
0,3129,447913
3,1800,581514
2,68,1229817
3,1753,1229821
0,3121,4537
0,2493,4483
4,2090,4537
1,1138,4537
4,1913,95987
4,2402,1229821
2,459,95987
4,2103,4537
3,1452,106546
1,829,4536
3,1428,4483
0,2699,95987
0,2699,4537
0,2927,95987
2,29,127175
0,3137,4537
4,2376,447913
4,2156,1229817
4,2156,1229821
4,2156,1229825
0,2510,3304195
0,2510,1229821
0,2510,1180168
0,2510,1229817
0,3129,447913
0,3129,1229817
0,3129,1229821
0,3129,3304195
2,339,95987
1,732,4537
1,883,4538
2,533,4537
2,184,4483
2,485,95987
2,485,1225174
2,142,1229817
0,3069,522484
1,895,106546
3,1254,447913
3,1439,1229821
3,1439,1180168
3,1439,1229817
3,1502,529295
1,771,650659
3,1410,106546
1,938,4537
4,2326,4537
2,175,4483
4,2037,4483
1,634,522484
2,482,4483
1,888,529295
0,2571,4537
4,1872,4537
3,1428,4483
3,1303,447913
3,1303,1229825
3,1303,95987
3,1574,4537
2,200,4537
0,2914,4483
0,2625,106546
0,2783,522484
0,2783,4483
1,979,95987
1,973,95987
2,188,106546
2,68,1180168
3,1428,4537
3,1428,4483
0,2526,4483
3,1723,581514
1,862,4483
3,1428,4537
1,992,127175
4,2195,4537
0,2750,4537
3,1228,4483
1,1071,4483
0,3036,1180168
0,3036,1229821
0,3036,447913
4,1990,522484
4,1990,127175
4,2156,4537
0,2510,522484
0,2789,4537
0,2766,4483
3,1691,522484
3,1691,127175
0,2510,522484
0,2510,106546
3,1428,4483
0,2594,4536
2,259,581514
0,2570,447913
0,2570,1229821
4,2302,4538
0,2510,522484
4,2256,127175
3,1340,4537
3,1340,4537
3,1743,4537
0,3069,581514
3,1712,4483
0,3084,522484
0,3084,127175
0,3084,106546
0,2736,4537
4,1984,581514
0,2731,4483
0,2465,4537
3,1380,106546
3,1380,4483
4,2078,127175
0,2816,1229821
2,36,4483
3,1732,529295
1,634,522484
1,1000,4537
4,1990,106546
0,2732,581514
3,1408,4538
0,2998,4537
2,462,4483
1,1097,1071165
3,1712,4483
3,1737,4483
2,169,4483
0,2920,4483
4,2255,95987
4,2448,581514
4,2039,4483
2,175,4537
3,1732,4483
0,2686,4483
3,1712,4483
0,2510,3304195
0,2510,95987
0,2510,522484
0,2510,106546
2,339,95987
0,3129,1180168
3,1415,447913
2,148,4537
4,2003,106546
4,2127,4537
1,746,4536
3,1753,1229821
1,775,4537
0,3069,62056
0,3069,522484
0,2895,4537
4,1920,4537
4,2156,4537
4,2256,529295
1,926,4537
3,1264,1229817
0,2510,3304195
0,2510,1229821
0,2510,1180168
0,2510,1229817
0,2703,3304195
0,2703,1229821
1,1109,4537
2,209,4483
1,992,127175
3,1428,4537
4,1864,95987
4,1897,4483
0,2591,522484
0,2591,127175
4,1952,3304195
4,1952,1229820
0,2703,1229817
3,1467,1070524
1,918,4538
2,209,4483
3,1529,581514
1,1109,4537
1,1103,4537
3,1380,127175
3,1380,106546
0,2494,95987
0,2494,522484
0,2494,106546
0,2494,127175
2,142,1229817
3,1467,4537
2,12,4483
2,430,4537
2,506,127175
4,2078,106546
4,2078,127175
0,3129,447913
0,3129,1229821
4,2380,4537
1,1074,4483
2,542,4536
3,1383,4483
4,2355,4537
2,68,1180168
4,2445,4537
3,1654,529295
0,2961,4537
4,2026,4483
2,84,4537
3,1645,1225174
3,1712,4483
1,1071,4537
4,2195,4537
3,1737,4537
4,2154,95987
4,2256,127175
3,1765,581514
4,2256,127175
4,2041,4483
2,78,4537
1,664,4537
0,3095,4537
4,2302,1229821
1,1047,4537
0,2727,581514
0,2596,4537
2,332,447913
2,67,4483
0,2510,3304195
0,2510,1229821
2,68,1071165
0,2801,5065
4,2026,4537
3,1817,5065
1,744,4537
4,2026,4537
1,742,4483
4,2201,529295
4,2026,4537
3,1490,1229820
1,1221,106546
3,1604,581514
0,2510,1229821
0,2510,447913
3,1737,4537
1,584,529295
3,1341,106546
3,1341,127175
4,2316,4483
4,1967,4537
4,1990,4537
0,2703,1229821
0,2703,1229817
0,3069,522484
1,721,95987
0,2510,106546
0,2510,522484
0,2510,95987
1,1129,650659
2,68,1229821
0,2925,106546
3,1488,62056
4,2158,4483
2,200,4483
0,2706,581514
3,1644,4538
1,621,4536
4,2162,447913
3,1635,4483
0,2736,4537
3,1526,581514
3,1252,4483
0,3007,522484
0,3069,1180168
3,1436,95987
0,2510,3304195
0,2510,1229821
1,803,447913
0,2510,1229821
4,2247,4537
2,371,4537
4,2026,4537
0,3069,1180168
4,2252,4537
4,2127,4537
3,1340,4537
2,68,1229817
1,1184,106546
1,805,4537
4,1892,95987
0,2864,4483
3,1450,95987
1,634,522484
0,3000,529295
4,1984,581514
0,2498,4537
1,1177,5065
3,1265,4483
0,3036,1180168
0,3036,1229821
0,3036,1229817
0,2510,522484
2,447,581514
3,1439,1229817
4,1990,1229821
3,1361,4537
0,2653,1229821
3,1279,4483
4,2256,529295
1,682,106546
0,2520,581514
4,2195,4537
3,1286,1229817
0,2672,4483
1,980,95987
1,980,522484
1,980,127175
1,980,106546
4,1930,106546
1,1112,4483
3,1428,4537
4,1990,95987
4,1990,106546
4,1990,522484
0,2964,106546
2,491,4537
3,1355,106546
1,589,522484
0,3129,1229817
0,3129,447913
4,2078,650659
4,2456,4537
0,3036,447913
4,2115,4483
0,3129,3304195
2,509,1085065
2,546,106546
2,546,95987
3,1408,4538
0,2622,529295
3,1439,1229817
3,1439,1229821
3,1439,1229819
4,2074,1229821
3,1686,4537
4,2103,4537
2,177,95987
2,177,127175
2,177,106546
0,3129,3304195
0,3129,1229820
2,68,1229817
1,687,4537
1,989,4537
3,1451,581514
3,1428,581514
4,2026,4537
4,2256,529295
4,2442,4537
2,244,4537
2,267,4537
3,1712,4483
3,1831,95987
2,516,106546
1,1023,1225174
2,184,4483
1,933,4537
1,1047,4537
3,1257,1084835
4,2228,95987
1,645,4536
0,2510,4483
0,2510,522484
0,2510,106546
0,2570,1229817
0,2703,1229817
4,1990,4483
0,3036,3304195
4,2078,95987
2,482,4483
4,1897,4483
0,3069,3304195
0,3069,1229821
0,3069,1229819
4,2412,4537
0,2510,3304195
0,2510,1229821
4,2421,106546
3,1635,648819
3,1804,4537
2,244,4483
3,1519,581514
2,572,4483
2,467,4538
2,420,4537
2,466,4483
2,68,1180168
3,1494,447913
4,1922,4483
3,1737,4483
3,1737,4483
1,1000,4537
4,2041,4483
3,1812,4537
0,3007,522484
4,1890,4538
3,1357,4537
1,863,95987
1,863,106546
1,791,4483
0,2875,4483
4,2137,529295
1,1078,106546
1,1078,4483
3,1600,4537
1,1000,4483
1,1071,4483
1,680,4537
0,2578,4537
4,1974,4537
1,908,1085065
2,244,4483
1,717,447913
0,2920,4483
0,3129,1229821
0,3129,447913
0,3129,1229817
1,774,581514
0,2703,1229819
4,2397,581514
0,2510,3304195
0,2510,1229821
0,2510,1229820
2,127,529295
3,1279,4483
3,1817,106546
3,1817,127175
2,270,529295
1,634,529295
3,1614,1085065
3,1712,4483
2,95,4537
0,2498,4537
0,2570,95987
0,2526,4483
0,3083,4483
3,1234,95987
3,1234,4537
4,2078,95987
1,1000,4537
0,3007,4483
0,3129,3304195
0,3129,1229820
2,145,5065
4,1847,4483
2,109,4537
0,2779,447913
1,831,4483
0,3068,4538
2,518,4537
4,2244,95987
4,1897,4483
3,1564,4483
3,1233,529295
2,200,4483
3,1467,4537
1,1124,4483
1,1099,95987
1,1099,522484
1,1099,106546
1,1099,127175
1,1189,581514
4,2156,4537
0,3069,1229821
0,3069,1229823
0,3069,1229818
2,16,4537
0,2571,4537
4,2156,4538
3,1793,127175
3,1654,529295
0,3069,1229821
0,3069,1180168
0,3069,1229817
4,2195,4537
3,1517,4537
0,2538,4536
2,170,4537
3,1340,4537
3,1712,4483
3,1428,581514
2,339,447913
2,339,1229821
0,2510,1085065
4,2256,127175
2,68,1071165
2,68,1180168
3,1392,4483
4,2005,106546
1,844,4537
4,2308,4537
0,3069,447913
1,1168,447913
2,481,4537
4,1901,4483
0,3069,447913
0,3069,1229817
0,3069,1229821
0,3069,3304195
2,244,4483
3,1428,4483
0,3069,4537
1,1101,95987
3,1753,1229821
3,1753,1229825
3,1676,4537
0,3069,3304195
0,3069,1229820
0,2593,127175
0,3032,4537
3,1474,106546
3,1474,95987
4,1990,106546
4,1897,4483
3,1576,4537
0,2703,1229817
0,2703,3304195
0,2703,1229821
3,1714,522484
3,1714,106546
3,1714,127175
4,2156,1229821
3,1618,447913
1,1026,4537
3,1786,522484
0,2856,4537
2,209,4483
1,1184,4537
3,1712,4483
1,779,581514
2,223,1070524
1,1071,4483
1,1184,4537
4,2069,4537
0,3129,447913
0,3129,1229821
0,3129,1229817
1,573,581514
2,440,4483
2,279,127175
3,1608,4483
2,15,4537
4,1995,106546
1,1047,4537
3,1469,4483
2,561,447913
2,184,4483
0,2803,95987
0,2803,106546
0,2803,522484
1,601,4483
0,3069,522484
3,1243,4537
3,1467,650659
2,68,447913
2,68,1180168
2,68,1229821
2,68,1229817
3,1677,127175
0,3129,1180168
2,153,4537
2,79,4483
2,339,581514
0,2703,447913
0,2703,1229817
3,1467,4537
3,1439,1229821
3,1439,1229817
4,1928,95987
4,1928,4537
0,2604,4483
4,2156,650659
0,2510,3304195
0,2510,1229821
0,2510,1229820
2,199,4537
0,2856,4537
2,446,95987
4,2048,4537
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,2703,3304195
0,2703,1229821
0,2537,4537
2,133,95987
2,48,95987
1,1177,4536
1,1097,4537
3,1713,4537
0,3001,95987
0,2770,4537
2,493,4537
4,1933,4538
0,2481,4537
0,3019,4483
2,215,4483
1,877,4483
2,78,4537
2,244,4483
4,2078,1229817
3,1666,4537
1,895,522484
1,895,106546
1,895,4483
1,895,127175
0,3063,4483
3,1428,4483
0,3120,581514
0,3120,4537
4,1967,4537
2,274,4483
4,2384,4483
1,1047,4537
3,1575,1070524
4,2137,529295
0,2592,4537
0,2761,529295
3,1355,106546
0,2859,95987
0,2859,522484
0,2859,106546
2,41,4537
0,2547,4483
3,1428,581514
3,1402,106546
3,1402,522484
2,287,4483
2,41,4537
3,1811,4537
0,2510,95987
2,16,4537
1,1047,4537
0,2510,106546
0,2510,522484
0,2510,127175
2,166,4537
4,2128,4537
3,1472,581514
2,9,4483
2,526,447913
4,1860,4536
3,1289,4483
3,1712,4483
0,2882,581514
0,2528,650659
3,1635,4483
2,547,522484
2,547,95987
2,547,106546
1,913,4483
4,2085,4537
3,1825,4483
0,2784,4537
2,68,650659
3,1428,4537
3,1391,4537
0,2510,650659
4,2225,581514
2,68,1229817
4,1984,447913
4,2004,4483
0,2706,581514
2,481,4537
2,563,1070524
0,2478,4537
0,3036,1229820
2,303,581514
4,2156,1229821
0,2528,1229821
4,2105,5065
2,101,4483
4,2257,1229821
4,2362,4537
4,2349,4536
0,2668,4483
0,2510,106546
0,2510,127175
0,2510,522484
4,2256,529295
0,2777,581514
2,511,4537
4,2460,4483
2,68,4538
3,1287,581514
2,216,95987
3,1721,581514
3,1721,4537
2,236,106546
0,3095,4537
3,1324,4537
4,2388,4536
1,1184,4537
4,2006,522484
4,2006,127175
2,187,529295
0,2706,581514
1,1193,529295
1,1114,95987
3,1365,4537
0,2784,4537
0,2510,522484
0,2510,106546
3,1810,581514
0,2570,650659
3,1697,1229821
3,1697,1229820
2,326,4483
2,280,4537
4,2256,529295
4,2057,529295
4,2448,4483
0,2510,3304195
0,2510,1229821
2,415,4537
4,2041,4483
4,2107,529295
0,3011,581514
0,3011,4537
2,184,4483
3,1712,4483
1,786,1085065
2,68,1229817
1,631,95987
1,631,106546
1,631,522484
2,479,522484
2,479,106546
2,479,127175
0,2922,650659
1,642,522484
3,1581,1229821
3,1581,447913
0,3069,1180168
0,3069,1229821
1,1127,4537
4,2177,4483
3,1764,529295
1,1119,4483
3,1303,4537
1,908,447913
1,965,4536
0,3069,1180168
3,1712,4483
2,68,581514
0,2706,581514
2,345,529295
4,2042,447913
1,818,106546
0,2982,4483
1,1118,4537
4,2156,447913
3,1286,1229817
2,287,4483
2,481,4537
0,3129,3304195
0,3129,447913
0,3129,1229821
3,1567,4537
2,187,529295
4,2277,447913
2,161,4537
1,733,581514
4,2195,4537
0,2906,4537
1,1206,4537
3,1264,1229817
3,1635,648819
3,1635,4483
2,16,650659
3,1428,4483
0,2549,4537
1,837,4537
0,2577,4537
4,2378,4537
0,2799,4538
2,187,529295
1,1184,4537
4,2156,1229821
2,339,1070524
1,902,4483
0,2517,4537
0,2875,4536
3,1757,522484
1,691,5065
3,1635,4483
3,1286,1229821
2,126,4483
0,3031,4537
3,1718,1229821
3,1718,1229825
4,2168,95987
3,1365,4537
2,294,4537
1,889,581514
1,623,4483
1,1079,4537
1,1079,4537
